country,countrycode2,countrycode3,governingbody,Squad,Gender,Comp,From,To,Comps,Champs,Other Names,clubid
Serbia,rs,SRB,UEFA,FK Jagodina,M,"",2008-2009,2015-2016,8,0,"",e5cd7bb3
Serbia,rs,SRB,UEFA,FK Javor Ivanjica,M,Serbian SuperLiga,2008-2009,2019-2020,10,0,"",bcb0c370
Serbia,rs,SRB,UEFA,FK Mačva Šabac,M,Serbian SuperLiga,2017-2018,2019-2020,3,0,"",dfaecdda
Serbia,rs,SRB,UEFA,FK Metalac Gornji Milanovac,M,"",2009-2010,2016-2017,5,0,"",b2a0ca5d
Serbia,rs,SRB,UEFA,FK Mladi Radnik,M,"",2009-2010,2009-2010,1,0,"",9983264a
Serbia,rs,SRB,UEFA,FK Mladost Lučani,M,Serbian SuperLiga,2014-2015,2019-2020,6,0,"",9db96189
Serbia,rs,SRB,UEFA,FK Napredak Kruševac,M,Serbian SuperLiga,2006-2007,2019-2020,8,0,"",386c1777
Serbia,rs,SRB,UEFA,FK Novi Pazar,M,"",2011-2012,2016-2017,6,0,"",0e4527f3
Serbia,rs,SRB,UEFA,FK Partizan,M,Serbian SuperLiga,1999-2000,2019-2020,12,7,"",dde3e804
Serbia,rs,SRB,UEFA,FK Proleter Novi Sad,M,Serbian SuperLiga,2018-2019,2019-2020,2,,FK Proleter Slana Bara Novi Sad,36d353db
Serbia,rs,SRB,UEFA,FK Rad,M,Serbian SuperLiga,2007-2008,2019-2020,12,0,"",51f44221
Serbia,rs,SRB,UEFA,FK Radnički 1923,M,"",2011-2012,2014-2015,4,0,"",e1b6e743
Serbia,rs,SRB,UEFA,FK Radnički Niš,M,Serbian SuperLiga,2012-2013,2019-2020,8,0,"",72804f2b
Serbia,rs,SRB,UEFA,FK Radnik Surdulica,M,Serbian SuperLiga,2015-2016,2019-2020,5,0,"",9269a831
Serbia,rs,SRB,UEFA,FK Sevojno,M,"",2009-2010,2009-2010,0,,"",0298a691
Serbia,rs,SRB,UEFA,FK Sloboda Užice,M,"",2010-2011,2013-2014,4,0,FK Sloboda Point Sevojno,be3afdb2
Serbia,rs,SRB,UEFA,FK Smederevo,M,"",2007-2008,2012-2013,4,0,"",e08f0ab8
Serbia,rs,SRB,UEFA,FK Spartak Subotica,M,Serbian SuperLiga,2009-2010,2019-2020,11,0,FK Spartak Zlatibor Voda,6d139ec5
Serbia,rs,SRB,UEFA,FK Vojvodina,M,Serbian SuperLiga,2008-2009,2019-2020,12,0,"",278db974
Serbia,rs,SRB,UEFA,FK Voždovac,M,Serbian SuperLiga,2013-2014,2019-2020,7,0,"",5379325a
Serbia,rs,SRB,UEFA,FK Zemun,M,"",2017-2018,2018-2019,2,0,"",9e85b4f5
Serbia,rs,SRB,UEFA,OFK Bačka Bačka Palanka,M,"",2016-2017,2018-2019,3,0,"",ddb51267
Serbia,rs,SRB,UEFA,OFK Beograd,M,"",2008-2009,2015-2016,8,0,"",63af9dfd
Serbia,rs,SRB,UEFA,Red Star Belgrade,M,Serbian SuperLiga,2000-2001,2019-2020,12,4,"",099c6eb5
Serbia,rs,SRB,UEFA,TSC Bačka Topola,M,Serbian SuperLiga,2019-2020,2019-2020,1,,FK,69eacba4
Serbia,rs,SRB,UEFA,ŽFK Spartak Subotica,F,"",2014-2015,2019-2020,0,0,"",6962939c
Slovakia,sk,SVK,UEFA,FC DAC 1904 Dunajská Streda,M,,2018-2019,2019-2020,0,,"",b11bfada
Slovakia,sk,SVK,UEFA,FC Nitra,M,,2010-2011,2010-2011,0,,"",5e1f90f9
Slovakia,sk,SVK,UEFA,FC Petržalka,M,,2005-2006,2008-2009,0,0,"",6c6f5a68
Slovakia,sk,SVK,UEFA,FC Spartak Trnava,M,,2009-2010,2019-2020,0,0,"",c16f1fe7
Slovakia,sk,SVK,UEFA,FK AS Trenčín,M,,2013-2014,2018-2019,0,,"",d8b8c85b
Slovakia,sk,SVK,UEFA,FK Dukla Banská Bystrica,M,,2010-2011,2010-2011,0,,"",8e74a7ad
Slovakia,sk,SVK,UEFA,FK Inter Bratislava,M,,2000-2001,2001-2002,0,,"",d74e7b7c
Slovakia,sk,SVK,UEFA,FK Senica,M,,2011-2012,2013-2014,0,,"",a7105443
Slovakia,sk,SVK,UEFA,FKM Nové Zámky,F,,2014-2015,2015-2016,0,,FK Union Nové Zámky,9bce2125
Slovakia,sk,SVK,UEFA,MFK Košice,M,,2009-2010,2014-2015,0,,"",f75c6442
Slovakia,sk,SVK,UEFA,MFK Ružomberok,M,,2006-2007,2019-2020,0,,"",356c100c
Slovakia,sk,SVK,UEFA,MŠK Žilina,M,,2002-2003,2017-2018,0,0,"",e5dea1f1
Slovakia,sk,SVK,UEFA,Partizán Bardejov,F,,2017-2018,2017-2018,0,,"",81541844
Slovakia,sk,SVK,UEFA,ŠK Slovan Bratislava,M,,1999-2000,2019-2020,0,0,"",ae7f2f70
Slovakia,sk,SVK,UEFA,ŠK Slovan Bratislava Ženy,F,,2016-2017,2019-2020,0,,ŠK Slovan Bratislava,1e209cf8
Slovakia,sk,SVK,UEFA,Spartak Myjava,M,,2016-2017,2016-2017,0,,"",591295f1
Slovenia,si,SVN,UEFA,FC Koper,M,,2010-2011,2015-2016,0,,,253fffc4
Slovenia,si,SVN,UEFA,ND Gorica,M,,2004-2005,2017-2018,0,,,e404a61d
Slovenia,si,SVN,UEFA,NK Celje,M,,2012-2013,2015-2016,0,,,c56c28b0
Slovenia,si,SVN,UEFA,NK Domžale,M,,2007-2008,2019-2020,0,,,8ac05d3e
Slovenia,si,SVN,UEFA,NK Interblock,M,,2009-2010,2009-2010,0,,,35225962
Slovenia,si,SVN,UEFA,NK Maribor,M,,1999-2000,2019-2020,0,0,,2aae7689
Slovenia,si,SVN,UEFA,NK Mura,M,,2012-2013,2012-2013,0,,,156c7079
Slovenia,si,SVN,UEFA,NK Olimpija Ljubljana,M,,2010-2011,2019-2020,0,,,8ae75624
Slovenia,si,SVN,UEFA,NK Rudar Velenje,M,,2009-2010,2018-2019,0,,,933ac71c
Slovenia,si,SVN,UEFA,NŠ Mura,M,,2019-2020,2019-2020,0,,,43a5e45a
Slovenia,si,SVN,UEFA,ŽNK Olimpija Ljubljana,F,,2017-2018,2018-2019,0,,,8318c196
Slovenia,si,SVN,UEFA,ŽNK Pomurje,F,,2014-2015,2019-2020,0,0,,b80262ea
South Africa,za,RSA,CAF,Ajax Cape Town FC,M,"",2014-2015,2017-2018,4,,"",022d492b
South Africa,za,RSA,CAF,AmaZulu FC,M,South African Premier Division,2014-2015,2019-2020,4,,"",f1e61de0
South Africa,za,RSA,CAF,Baroka FC,M,South African Premier Division,2016-2017,2019-2020,4,,"",3772159d
South Africa,za,RSA,CAF,Bidvest Wits FC,M,South African Premier Division,2014-2015,2019-2020,6,1,"",910380a5
South Africa,za,RSA,CAF,Black Leopards FC,M,South African Premier Division,2018-2019,2019-2020,2,,"",c70d9476
South Africa,za,RSA,CAF,Bloemfontein Celtic FC,M,South African Premier Division,2014-2015,2019-2020,6,,"",d1b5a1e1
South Africa,za,RSA,CAF,Cape Town City FC,M,South African Premier Division,2016-2017,2019-2020,4,,"",98cc9e1b
South Africa,za,RSA,CAF,Chippa United FC,M,South African Premier Division,2014-2015,2019-2020,6,,"",09ec62b7
South Africa,za,RSA,CAF,Free State Stars FC,M,"",2014-2015,2018-2019,5,,"",3a49f9d8
South Africa,za,RSA,CAF,Highlands Park FC,M,South African Premier Division,2016-2017,2019-2020,3,,"",37363f62
South Africa,za,RSA,CAF,Jomo Cosmos FC,M,"",2015-2016,2015-2016,1,,"",b4ad682f
South Africa,za,RSA,CAF,Kaizer Chiefs FC,M,South African Premier Division,2014-2015,2019-2020,6,1,"",2898ec06
South Africa,za,RSA,CAF,Lamontville Golden Arrows FC,M,South African Premier Division,2015-2016,2019-2020,5,,"",bf882670
South Africa,za,RSA,CAF,Mamelodi Sundowns FC,M,South African Premier Division,2014-2015,2019-2020,6,3,"",97d80fef
South Africa,za,RSA,CAF,Maritzburg United FC,M,South African Premier Division,2014-2015,2019-2020,6,,"",701c353a
South Africa,za,RSA,CAF,Moroka Swallows FC,M,"",2014-2015,2014-2015,1,,Swallows FC,dd0a9674
South Africa,za,RSA,CAF,Mpumalanga Black Aces FC,M,"",2014-2015,2015-2016,2,,"",11fecf5e
South Africa,za,RSA,CAF,Orlando Pirates FC,M,South African Premier Division,2014-2015,2019-2020,6,,"",b8a68959
South Africa,za,RSA,CAF,Platinum Stars,M,"",2014-2015,2017-2018,4,,Platinum Stars FC,0acc0165
South Africa,za,RSA,CAF,Polokwane City FC,M,South African Premier Division,2014-2015,2019-2020,6,,"",5b3adc57
South Africa,za,RSA,CAF,Stellenbosch FC,M,South African Premier Division,2019-2020,2019-2020,1,,"",814a41b5
South Africa,za,RSA,CAF,SuperSport United FC,M,South African Premier Division,2014-2015,2019-2020,6,,"",c96d819b
South Africa,za,RSA,CAF,University of Pretoria FC,M,"",2014-2015,2015-2016,2,,"",7f99bb53
South Korea,kr,KOR,AFC,Busan IPark,M,"",2014,2015,2,,Busan I'Park,052449ee
South Korea,kr,KOR,AFC,Daegu FC,M,K League 1,2017,2019,3,,"",ee742bf0
South Korea,kr,KOR,AFC,Daejeon Citizen FC,M,"",2015,2015,1,,"",2075253c
South Korea,kr,KOR,AFC,FC Seoul,M,K League 1,2014,2019,6,1,"",e03e5172
South Korea,kr,KOR,AFC,Gangwon FC,M,K League 1,2017,2019,3,,"",79c65a57
South Korea,kr,KOR,AFC,Gwangju FC,M,"",2015,2017,3,,"",ae306ede
South Korea,kr,KOR,AFC,Gyeongnam FC,M,K League 1,2014,2019,3,,"",1e071c44
South Korea,kr,KOR,AFC,Incheon United FC,M,K League 1,2014,2019,6,,"",c1e93cb7
South Korea,kr,KOR,AFC,Jeju United FC,M,K League 1,2014,2019,6,,"",e1e9c597
South Korea,kr,KOR,AFC,Jeonbuk Hyundai Motors FC,M,K League 1,2014,2019,6,4,"",ae23a242
South Korea,kr,KOR,AFC,Jeonnam Dragons,M,"",2014,2018,5,,FC,a69df35e
South Korea,kr,KOR,AFC,Pohang Steelers,M,K League 1,2014,2019,6,,FC,82d18831
South Korea,kr,KOR,AFC,Sangju Sangmu FC,M,K League 1,2014,2019,5,,"",8a4abba3
South Korea,kr,KOR,AFC,Seongnam FC,M,K League 1,2014,2019,4,,"",bba63bc9
South Korea,kr,KOR,AFC,Suwon FC,M,"",2016,2016,1,,"",52874d68
South Korea,kr,KOR,AFC,Suwon Samsung Bluewings,M,K League 1,2014,2019,6,,FC,05c86972
South Korea,kr,KOR,AFC,Ulsan Hyundai FC,M,K League 1,2014,2019,6,,"",4372a20b
Spain,es,ESP,UEFA,AD Alcorcón,M,La Liga 2,2010-2011,2019-2020,10,0,"",045c971f
Spain,es,ESP,UEFA,AD Ceuta,M,"",2018-2019,2018-2019,0,0,FC,3a3ca6c0
Spain,es,ESP,UEFA,AE Prat,M,"",2016-2017,2016-2017,0,0,"",bb92a5b1
Spain,es,ESP,UEFA,Albacete Balompié,M,La Liga 2,2001-2002,2019-2020,15,0,"",b7e3e46e
Spain,es,ESP,UEFA,Algeciras CF,M,"",2003-2004,2015-2016,1,0,"",1c57961b
Spain,es,ESP,UEFA,Alicante CF,M,"",2008-2009,2008-2009,1,0,"",0ad57973
Spain,es,ESP,UEFA,Andorra CF,M,"",2016-2017,2016-2017,0,0,"",c1c86ce0
Spain,es,ESP,UEFA,Arandina CF,M,"",2015-2016,2015-2016,0,0,"",9fafb41e
Spain,es,ESP,UEFA,Arcos CF,M,"",2017-2018,2017-2018,0,0,"",be22aa53
Spain,es,ESP,UEFA,Arenas Club de Getxo,M,"",2016-2017,2016-2017,0,0,"",096ba33f
Spain,es,ESP,UEFA,Athletic Bilbao,M,La Liga,1999-2000,2019-2020,21,0,"",2b390eca
Spain,es,ESP,UEFA,Athletic Bilbao B,M,"",2015-2016,2015-2016,1,0,"",63f04c5e
Spain,es,ESP,UEFA,Athletic Club Femenino,F,"",2016-2017,2016-2017,0,0,"",94929c05
Spain,es,ESP,UEFA,Atlético Astorga FC,M,"",2014-2015,2014-2015,0,0,"",d7a6fb3e
Spain,es,ESP,UEFA,Atlético Madrid,M,La Liga,1999-2000,2019-2020,20,2,"",db3b9613
Spain,es,ESP,UEFA,Atlético Madrid Femenino,F,"",2015-2016,2019-2020,0,0,Atlético Madrid Féminas,b56c2667
Spain,es,ESP,UEFA,Atlético Malagueño,M,"",2003-2004,2005-2006,3,0,Málaga CF B,ca465b96
Spain,es,ESP,UEFA,Atlético Mancha Real,M,"",2016-2017,2016-2017,0,0,"",ed8f2aa5
Spain,es,ESP,UEFA,Atlético Porcuna CF,M,"",2019-2020,2019-2020,0,0,"",9a74e9d7
Spain,es,ESP,UEFA,Atlético Saguntino,M,"",2016-2017,2016-2017,0,0,"",602550a5
Spain,es,ESP,UEFA,Atlético Sanluqueño CF,M,"",2016-2017,2016-2017,0,0,"",d2309cb9
Spain,es,ESP,UEFA,Barakaldo CF,M,"",2014-2015,2018-2019,0,0,"",fd5b8bef
Spain,es,ESP,UEFA,Burgos CF,M,"",2001-2002,2016-2017,1,0,"",d9fac124
Spain,es,ESP,UEFA,CA Antoniano,M,"",2019-2020,2019-2020,0,0,"",2db3cb20
Spain,es,ESP,UEFA,CA Osasuna,M,La Liga,2000-2001,2019-2020,20,1,"",03c57e2b
Spain,es,ESP,UEFA,Cádiz CF,M,La Liga 2,2003-2004,2019-2020,10,1,"",ee7c297c
Spain,es,ESP,UEFA,Caudal Deportivo,M,"",2016-2017,2016-2017,0,0,"",545ab7ca
Spain,es,ESP,UEFA,CB Ramón y Cajal,M,"",2019-2020,2019-2020,0,0,"",7d45b9ef
Spain,es,ESP,UEFA,CD Alcoyano,M,"",2011-2012,2017-2018,1,0,"",b82e5e21
Spain,es,ESP,UEFA,CD Atlético Baleares,M,"",2014-2015,2017-2018,0,0,"",c3f90428
Spain,es,ESP,UEFA,CD Badajoz,M,"",2001-2002,2002-2003,2,0,"",404b88be
Spain,es,ESP,UEFA,CD Castellón,M,"",2005-2006,2018-2019,5,0,"",9eef2995
Spain,es,ESP,UEFA,CD Guadalajara,M,"",2011-2012,2015-2016,2,0,"",74bd7f76
Spain,es,ESP,UEFA,CD Guijuelo,M,"",2014-2015,2016-2017,0,0,"",eb74e9e0
Spain,es,ESP,UEFA,CD Izarra,M,"",2014-2015,2014-2015,0,0,"",ceda2bb5
Spain,es,ESP,UEFA,CD Leganés,M,La Liga,2001-2002,2019-2020,9,0,"",7c6f2c78
Spain,es,ESP,UEFA,CD Lugo,M,La Liga 2,2012-2013,2019-2020,8,0,"",eb7e5ea0
Spain,es,ESP,UEFA,CD Mirandés,M,La Liga 2,2012-2013,2019-2020,6,0,"",3640715c
Spain,es,ESP,UEFA,CD Numancia,M,La Liga 2,1999-2000,2019-2020,21,1,"",76d8bafa
Spain,es,ESP,UEFA,CD Olímpic de Xàtiva,M,"",2017-2018,2017-2018,0,0,"",01881cc9
Spain,es,ESP,UEFA,CD Puertollano,M,"",2014-2015,2014-2015,0,0,"",752485e5
Spain,es,ESP,UEFA,CD San Roque de Lepe,M,"",2014-2015,2014-2015,0,0,"",3c778d73
Spain,es,ESP,UEFA,CD Tenerife,M,La Liga 2,2001-2002,2019-2020,17,0,"",27cc9c62
Spain,es,ESP,UEFA,CD Teruel,M,"",2014-2015,2018-2019,0,0,"",7b0d4bb8
Spain,es,ESP,UEFA,CD Toledo,M,"",2014-2015,2017-2018,0,0,"",fed2b3e7
Spain,es,ESP,UEFA,CD Tudelano,M,"",2015-2016,2018-2019,0,0,"",59e199e5
Spain,es,ESP,UEFA,CE L'Hospitalet,M,"",2014-2015,2014-2015,0,0,"",08f4680b
Spain,es,ESP,UEFA,CE Sabadell FC,M,"",2011-2012,2015-2016,4,0,"",9ec5e2c9
Spain,es,ESP,UEFA,Celta de Vigo,M,La Liga,1999-2000,2019-2020,21,0,"",f25da7fb
Spain,es,ESP,UEFA,CF Badalona,M,"",2017-2018,2018-2019,0,0,"",bd8a11ee
Spain,es,ESP,UEFA,CF Extremadura,M,La Liga 2,2001-2002,2019-2020,3,0,Extremadura UD,be3375e1
Spain,es,ESP,UEFA,CF Fuenlabrada,M,La Liga 2,2014-2015,2019-2020,1,0,"",44b79033
Spain,es,ESP,UEFA,CF Lorca Deportiva,M,"",2016-2017,2017-2018,0,0,"",fde61258
Spain,es,ESP,UEFA,CF Rayo Majadahonda,M,"",2015-2016,2018-2019,1,0,"",fef8ad9e
Spain,es,ESP,UEFA,CF Reus Deportiu,M,"",2015-2016,2018-2019,3,0,"",0132fa5f
Spain,es,ESP,UEFA,CF Villanovense,M,"",2014-2015,2018-2019,0,0,"",6858a1d3
Spain,es,ESP,UEFA,Ciudad de Murcia,M,"",2003-2004,2006-2007,4,0,"",c9d6103e
Spain,es,ESP,UEFA,Club Portugalete,M,"",2015-2016,2015-2016,0,0,"",453cae04
Spain,es,ESP,UEFA,Córdoba CF,M,"",2001-2002,2018-2019,16,0,"",6009ff35
Spain,es,ESP,UEFA,CP Cacereño,M,"",2017-2018,2017-2018,0,0,"",7202b84f
Spain,es,ESP,UEFA,Cultural y Deportiva Leonesa,M,"",2015-2016,2018-2019,1,0,"",38bf50d2
Spain,es,ESP,UEFA,Deportivo Alavés,M,La Liga,1999-2000,2019-2020,17,1,"",8d6fd021
Spain,es,ESP,UEFA,Deportivo de La Coruña,M,La Liga 2,1999-2000,2019-2020,21,2,"",2a60ed82
Spain,es,ESP,UEFA,Elche CF,M,La Liga 2,2001-2002,2019-2020,18,1,"",6c8b07df
Spain,es,ESP,UEFA,FC Barcelona,M,La Liga,1999-2000,2019-2020,21,10,"",206d90db
Spain,es,ESP,UEFA,FC Barcelona B,M,"",2010-2011,2017-2018,6,0,"",ea1d7427
Spain,es,ESP,UEFA,FC Barcelona Femení,F,"",2014-2015,2019-2020,0,0,FC Barcelona,15f49df1
Spain,es,ESP,UEFA,FC Cartagena,M,"",2009-2010,2018-2019,3,0,"",bbd9ac49
Spain,es,ESP,UEFA,FC Jumilla,M,"",2015-2016,2015-2016,0,0,"",e226e18c
Spain,es,ESP,UEFA,Gernika Club,M,"",2018-2019,2018-2019,0,0,SD,5a0826e8
Spain,es,ESP,UEFA,Getafe CF,M,La Liga,2002-2003,2019-2020,18,0,"",7848bd64
Spain,es,ESP,UEFA,Gimnàstic de Tarragona,M,"",2001-2002,2018-2019,13,0,Club Gimnàstic de Tarragona,d5de8ff3
Spain,es,ESP,UEFA,Gimnástica de Torrelavega,M,"",2014-2015,2018-2019,0,0,Real Sociedad,44d5a66c
Spain,es,ESP,UEFA,Gimnástica Segoviana CF,M,"",2017-2018,2017-2018,0,0,"",801b52b3
Spain,es,ESP,UEFA,Girona FC,M,La Liga 2,2008-2009,2019-2020,12,0,"",9024a00a
Spain,es,ESP,UEFA,Granada 74 CF,M,"",2007-2008,2007-2008,1,0,"",486d523c
Spain,es,ESP,UEFA,Granada CF,M,La Liga,2010-2011,2019-2020,10,0,"",a0435291
Spain,es,ESP,UEFA,Hércules CF,M,"",2005-2006,2017-2018,9,0,Hércules de Alicante CF,4222a514
Spain,es,ESP,UEFA,Huracán Valencia CF,M,"",2015-2016,2015-2016,0,0,Huracán CF,91f580c4
Spain,es,ESP,UEFA,Internacional de Madrid CF,M,"",2018-2019,2018-2019,0,0,CF Internacional de Madrid,12ca5aec
Spain,es,ESP,UEFA,Levante UD,M,La Liga,2001-2002,2019-2020,19,2,"",9800b6a1
Spain,es,ESP,UEFA,Linares Deportivo,M,"",2015-2016,2015-2016,0,0,"",0b1d333e
Spain,es,ESP,UEFA,Lleida Esportiu,M,"",2014-2015,2018-2019,0,0,Club,5e8c6a2f
Spain,es,ESP,UEFA,Lorca Deportiva CF,M,"",2005-2006,2006-2007,2,0,"",b7d7d4cd
Spain,es,ESP,UEFA,Lorca FC,M,"",2014-2015,2018-2019,1,0,"",13918110
Spain,es,ESP,UEFA,Málaga CF,M,La Liga 2,1999-2000,2019-2020,21,0,"",1c896955
Spain,es,ESP,UEFA,Marbella FC,M,"",2014-2015,2018-2019,0,0,"",c7ea3cd1
Spain,es,ESP,UEFA,Marino de Luanco,M,"",2014-2015,2014-2015,0,0,Club,66281650
Spain,es,ESP,UEFA,Melilla CD,M,"",2019-2020,2019-2020,0,0,"",2c490303
Spain,es,ESP,UEFA,Ontinyent CF,M,"",2018-2019,2018-2019,0,0,"",1f06f23d
Spain,es,ESP,UEFA,PD Santa Eularia,M,"",2014-2015,2014-2015,0,0,"",6ddc35fb
Spain,es,ESP,UEFA,Peña Sport FC,M,"",2015-2016,2017-2018,0,0,"",53054362
Spain,es,ESP,UEFA,Polideportivo Ejido,M,"",2001-2002,2007-2008,7,0,"",a1c762b2
Spain,es,ESP,UEFA,Pontevedra CF,M,"",2004-2005,2017-2018,1,0,"",5f79c4a9
Spain,es,ESP,UEFA,Racing de Ferrol,M,"",2001-2002,2017-2018,5,0,Racing Club de Ferrol,962428a8
Spain,es,ESP,UEFA,Racing de Santander,M,La Liga 2,1999-2000,2019-2020,16,0,Real Racing Club de Santander,dee3bbc8
Spain,es,ESP,UEFA,Rápido de Bouzas,M,"",2017-2018,2018-2019,0,0,Club,a3223574
Spain,es,ESP,UEFA,Rayo Vallecano,M,La Liga 2,1999-2000,2019-2020,17,1,"",98e8af82
Spain,es,ESP,UEFA,RCD Espanyol,M,La Liga,1999-2000,2019-2020,21,0,"",a8661628
Spain,es,ESP,UEFA,RCD Mallorca,M,La Liga,1999-2000,2019-2020,20,0,"",2aa12281
Spain,es,ESP,UEFA,Real Avilés,M,"",2014-2015,2017-2018,0,0,CF,066c99c3
Spain,es,ESP,UEFA,Real Balompédica Linense,M,"",2014-2015,2015-2016,0,0,"",1dc019dc
Spain,es,ESP,UEFA,Real Betis,M,La Liga,1999-2000,2019-2020,20,2,"",fc536746
Spain,es,ESP,UEFA,Real Jaén,M,"",2001-2002,2018-2019,2,0,"CF,Real Jaén",99249528
Spain,es,ESP,UEFA,Real Madrid Castilla,M,"",2005-2006,2013-2014,4,0,"",1b286de7
Spain,es,ESP,UEFA,Real Madrid CF,M,La Liga,1999-2000,2019-2020,21,6,"",53a2f082
Spain,es,ESP,UEFA,Real Murcia,M,"",2001-2002,2018-2019,12,1,Real Murcia CF,ab0dc306
Spain,es,ESP,UEFA,Real Oviedo,M,La Liga 2,1999-2000,2019-2020,9,0,"",ab358912
Spain,es,ESP,UEFA,Real Sociedad,M,La Liga,1999-2000,2019-2020,21,1,"",e31d1cd9
Spain,es,ESP,UEFA,Real Unión,M,"",2009-2010,2017-2018,1,0,"Club,Real Unión",4a7ac492
Spain,es,ESP,UEFA,Real Valladolid,M,La Liga,1999-2000,2019-2020,21,1,"",17859612
Spain,es,ESP,UEFA,Real Zaragoza,M,La Liga 2,1999-2000,2019-2020,21,0,"",800303a0
Spain,es,ESP,UEFA,Recreativo de Huelva,M,"",2001-2002,2015-2016,14,1,RC Recreativo de Huelva,6e1d6d95
Spain,es,ESP,UEFA,SCD Durango,M,"",2017-2018,2018-2019,0,0,"",0413435e
Spain,es,ESP,UEFA,SD Amorebieta,M,"",2014-2015,2016-2017,0,0,"",5f70a1fa
Spain,es,ESP,UEFA,SD Compostela,M,"",2002-2003,2018-2019,1,0,"",63505675
Spain,es,ESP,UEFA,SD Eibar,M,La Liga,2001-2002,2019-2020,14,1,"",bea5c710
Spain,es,ESP,UEFA,SD Formentera,M,"",2015-2016,2017-2018,0,0,"",350eb807
Spain,es,ESP,UEFA,SD Huesca,M,La Liga 2,2008-2009,2019-2020,10,0,"",c6c493e6
Spain,es,ESP,UEFA,SD Leioa,M,"",2014-2015,2017-2018,0,0,"",6321b6c3
Spain,es,ESP,UEFA,SD Ponferradina,M,La Liga 2,2006-2007,2019-2020,7,0,"",ffbaa3d2
Spain,es,ESP,UEFA,Sestao River Club,M,"",2014-2015,2016-2017,0,0,"",7c60889d
Spain,es,ESP,UEFA,Sevilla Atlético,M,"",2007-2008,2017-2018,4,0,"",d25e7cd1
Spain,es,ESP,UEFA,Sevilla FC,M,La Liga,1999-2000,2019-2020,20,0,"",ad2be733
Spain,es,ESP,UEFA,Sporting de Gijón,M,La Liga 2,2001-2002,2019-2020,19,0,"",bb9efd50
Spain,es,ESP,UEFA,Terrassa FC,M,"",2002-2003,2004-2005,3,0,"",76e28b38
Spain,es,ESP,UEFA,UB Conquense,M,"",2016-2017,2018-2019,0,0,"",27624e4d
Spain,es,ESP,UEFA,UCAM Murcia CF,M,"",2014-2015,2018-2019,1,0,"",7ea2a556
Spain,es,ESP,UEFA,UD Almería,M,La Liga 2,2002-2003,2019-2020,18,0,"",78ecf4bb
Spain,es,ESP,UEFA,UD Las Palmas,M,La Liga 2,2000-2001,2019-2020,18,0,"",0049d422
Spain,es,ESP,UEFA,UD Logroñés,M,"",2015-2016,2018-2019,0,0,"",31f1bcca
Spain,es,ESP,UEFA,UD Melilla,M,"",2015-2016,2018-2019,0,0,"",e02175a2
Spain,es,ESP,UEFA,UD Salamanca,M,"",2001-2002,2010-2011,9,0,"",c32656d6
Spain,es,ESP,UEFA,UD San Fernando,M,"",2017-2018,2017-2018,0,0,"",48b8dc6f
Spain,es,ESP,UEFA,UD San Sebastián de los Reyes,M,"",2016-2017,2016-2017,0,0,"",c4c866db
Spain,es,ESP,UEFA,UD Somozas,M,"",2014-2015,2014-2015,0,0,"",1a4e1da9
Spain,es,ESP,UEFA,UD Vecindario,M,"",2006-2007,2006-2007,1,0,"",5f8089d7
Spain,es,ESP,UEFA,UE Llagostera,M,"",2014-2015,2016-2017,2,0,"",ff4ed90c
Spain,es,ESP,UEFA,UE Lleida,M,"",2004-2005,2005-2006,2,0,"",def43993
Spain,es,ESP,UEFA,UE Olot,M,"",2017-2018,2017-2018,0,0,"",043933e8
Spain,es,ESP,UEFA,UE Sant Andreu,M,"",2018-2019,2018-2019,0,0,"",2358159b
Spain,es,ESP,UEFA,Unionistas de Salamanca CF,M,"",2018-2019,2018-2019,0,0,"",5b9f913c
Spain,es,ESP,UEFA,Valencia CF,M,La Liga,1999-2000,2019-2020,21,2,"",dcc91a7b
Spain,es,ESP,UEFA,Villarreal CF,M,La Liga,2000-2001,2019-2020,20,0,"",2a8183b3
Spain,es,ESP,UEFA,Villarreal CF B,M,"",2009-2010,2011-2012,3,0,"",408a9724
Spain,es,ESP,UEFA,Xerez CD,M,"",2001-2002,2012-2013,12,1,"",c653e8bf
Spain,es,ESP,UEFA,Yeclano Deportivo,M,"",2018-2019,2018-2019,0,0,"",dd8f1ff9
Spain,es,ESP,UEFA,Zamora CF,M,"",2014-2015,2016-2017,0,0,"",e36fc5db
Spain,es,ESP,UEFA,Zamudio SD,M,"",2016-2017,2016-2017,0,0,"",e846d4d3
Sweden,se,SWE,UEFA,AFC Eskilstuna,M,Allsvenskan,2006,2019,9,0,"AFC United,FC Väsby United",c458eb43
Sweden,se,SWE,UEFA,AIK Stockholm,M,Allsvenskan,1999-2000,2019-2020,18,2,"",b0333581
Sweden,se,SWE,UEFA,Akropolis IF,M,"",2015,2017,0,0,"",2524d69a
Sweden,se,SWE,UEFA,Ängelholms FF,M,"",2008,2016,9,0,"",71faec46
Sweden,se,SWE,UEFA,Assyriska FF,M,"",2004,2016,11,0,"",e8f59c12
Sweden,se,SWE,UEFA,Åtvidabergs FF,M,"",2006,2017,12,1,"",839b0f48
Sweden,se,SWE,UEFA,BK Forward,M,"",2012,2012,0,0,"",9fd6a0e2
Sweden,se,SWE,UEFA,BK Häcken,M,Allsvenskan,2001,2019-2020,16,0,"",8774e267
Sweden,se,SWE,UEFA,Dalkurd FF,M,Superettan,2013,2019,4,0,"",1c8804ab
